,Pid,CompID
7762,29350,1256.0
7763,29406,1256.0
7764,29417,1256.0
7765,27780,1257.0
7766,27801,1257.0
7767,27802,1257.0
7768,27708,1258.0
7769,27709,1258.0
7770,27710,1258.0
7771,27712,1258.0
7772,35280,1259.0
7773,44246,1259.0
7774,23555,1260.0
7775,23578,1260.0
7776,24343,1260.0
7777,24520,1260.0
7778,24525,1260.0
7779,30443,1260.0
7780,48563,1260.0
7781,30366,1260.0
7782,30439,1260.0
7783,34235,1261.0
7784,34652,1261.0
7785,39644,1262.0
7786,39645,1262.0
7787,13436,1263.0
7788,13438,1263.0
7789,13439,1263.0
7790,13440,1263.0
7791,13441,1263.0
7792,13442,1263.0
7793,13443,1263.0
7794,13444,1263.0
7795,13445,1263.0
7796,13446,1263.0
7797,13447,1263.0
7798,13448,1263.0
7799,13449,1263.0
7800,13450,1263.0
7801,13451,1263.0
7802,13452,1263.0
7803,13453,1263.0
7804,13454,1263.0
7805,13455,1263.0
7806,13456,1263.0
7807,13457,1263.0
7808,13458,1263.0
7809,13459,1263.0
7810,13460,1263.0
7811,13461,1263.0
7812,13462,1263.0
7813,13463,1263.0
7814,13574,1263.0
7815,31810,1263.0
7816,31771,1264.0
7817,31773,1264.0
7818,33855,1265.0
7819,34453,1265.0
7820,17681,4.0
7821,17682,4.0
7822,17683,4.0
7823,17684,4.0
7824,17685,4.0
7825,17688,4.0
7826,17697,4.0
7827,17699,4.0
7828,17700,4.0
7829,17911,4.0
7830,17925,4.0
7831,17929,4.0
7832,18780,1266.0
7833,18781,1266.0
7834,18782,1266.0
7835,18838,1266.0
7836,18839,1266.0
7837,18887,1266.0
7838,18898,1266.0
7839,18908,1266.0
7840,28861,1267.0
7841,28862,1267.0
7842,32609,1268.0
7843,32610,1268.0
7844,21219,1269.0
7845,21220,1269.0
7846,21221,1269.0
7847,21222,1269.0
7848,21223,1269.0
7849,21225,1269.0
7850,21226,1269.0
7851,21227,1269.0
7852,41214,1270.0
7853,41418,1270.0
7854,37095,1271.0
7855,39844,1271.0
7856,43678,1272.0
7857,43773,1272.0
7858,37174,1273.0
7859,37175,1273.0
7860,31722,1274.0
7861,31758,1274.0
7862,36948,1275.0
7863,37046,1275.0
7864,31543,1276.0
7865,34120,1276.0
7866,36225,1277.0
7867,36352,1277.0
7868,24133,1278.0
7869,24136,1278.0
7870,24683,1278.0
7871,32874,1279.0
7872,34236,1279.0
7873,37854,1280.0
7874,37857,1280.0
7875,33693,1281.0
7876,33784,1281.0
7877,40855,1282.0
7878,40974,1282.0
7879,13050,1283.0
7880,13051,1283.0
7881,13052,1283.0
7882,13054,1283.0
7883,13055,1283.0
7884,13056,1283.0
7885,13057,1283.0
7886,13058,1283.0
7887,13059,1283.0
7888,13060,1283.0
7889,13061,1283.0
7890,13062,1283.0
7891,13063,1283.0
7892,13064,1283.0
7893,13100,1283.0
7894,13114,1283.0
7895,11059,1284.0
7896,11060,1284.0
7897,11061,1284.0
7898,11063,1284.0
7899,11064,1284.0
7900,11065,1284.0
7901,11066,1284.0
7902,11067,1284.0
7903,11068,1284.0
7904,11069,1284.0
7905,11071,1284.0
7906,11072,1284.0
7907,11073,1284.0
7908,11074,1284.0
7909,11075,1284.0
7910,11076,1284.0
7911,11078,1284.0
7912,11079,1284.0
7913,11080,1284.0
7914,11081,1284.0
7915,11082,1284.0
7916,11083,1284.0
7917,11084,1284.0
7918,11085,1284.0
7919,11086,1284.0
7920,11087,1284.0
7921,11088,1284.0
7922,11089,1284.0
7923,11091,1284.0
7924,11092,1284.0
7925,11093,1284.0
7926,11094,1284.0
7927,11095,1284.0
7928,11096,1284.0
7929,11098,1284.0
7930,11099,1284.0
7931,11100,1284.0
7932,11101,1284.0
7933,11102,1284.0
7934,11103,1284.0
7935,11104,1284.0
7936,11106,1284.0
7937,11107,1284.0
7938,11113,1284.0
7939,11070,1284.0
7940,11077,1284.0
7941,11090,1284.0
7942,11097,1284.0
7943,33167,1285.0
7944,33168,1285.0
7945,33473,1285.0
7946,44593,1286.0
7947,44595,1286.0
7948,36646,1287.0
7949,36652,1287.0
7950,24333,1288.0
7951,24523,1288.0
7952,35984,1289.0
7953,36098,1289.0
7954,30607,1290.0
7955,34511,1290.0
7956,26509,1291.0
7957,26510,1291.0
7958,26928,1291.0
7959,26929,1291.0
7960,26930,1291.0
7961,27449,1292.0
7962,27455,1292.0
7963,27580,1292.0
7964,32381,1293.0
7965,33470,1293.0
7966,37117,1294.0
7967,39044,1294.0
7968,27168,1295.0
7969,27169,1295.0
7970,27170,1295.0
7971,27177,1295.0
7972,14837,1295.0
7973,14838,1295.0
7974,14839,1295.0
7975,14840,1295.0
7976,14841,1295.0
7977,14842,1295.0
7978,14952,1295.0
7979,14953,1295.0
7980,14971,1295.0
7981,14972,1295.0
7982,14973,1295.0
7983,14974,1295.0
7984,15006,1295.0
7985,15009,1295.0
7986,15010,1295.0
7987,15090,1295.0
7988,15144,1295.0
7989,15145,1295.0
7990,9866,1295.0
7991,9870,1295.0
7992,9871,1295.0
7993,9872,1295.0
7994,9873,1295.0
7995,9874,1295.0
7996,9875,1295.0
7997,9876,1295.0
7998,9877,1295.0
7999,9878,1295.0
8000,9879,1295.0
8001,9880,1295.0
8002,9881,1295.0
8003,9882,1295.0
8004,9883,1295.0
8005,9884,1295.0
8006,9885,1295.0
8007,9886,1295.0
8008,9887,1295.0
8009,9888,1295.0
8010,9889,1295.0
8011,9890,1295.0
8012,9891,1295.0
8013,9892,1295.0
8014,9893,1295.0
8015,9894,1295.0
8016,9895,1295.0
8017,9896,1295.0
8018,9897,1295.0
8019,9910,1295.0
8020,9911,1295.0
8021,9912,1295.0
8022,9913,1295.0
8023,9914,1295.0
8024,30207,1295.0
8025,30208,1295.0
8026,30209,1295.0
8027,29132,1296.0
8028,29169,1296.0
8029,29792,1296.0
8030,29048,1297.0
8031,29053,1297.0
8032,29567,1297.0
8033,29700,1297.0
8034,28185,1298.0
8035,28285,1298.0
8036,28287,1298.0
8037,44993,1299.0
8038,44994,1299.0
8039,38901,1300.0
8040,40958,1300.0
8041,19315,1301.0
8042,19491,1301.0
8043,19502,1301.0
8044,19515,1301.0
8045,19517,1301.0
8046,31993,1302.0
8047,31995,1302.0
8048,31996,1302.0
8049,33965,1303.0
8050,34667,1303.0
8051,38071,1304.0
8052,38082,1304.0
8053,39223,1305.0
8054,39224,1305.0
8055,25514,1306.0
8056,25528,1306.0
8057,25681,1306.0
8058,25683,1306.0
8059,26813,1306.0
8060,38146,1307.0
8061,42385,1307.0
8062,25233,1308.0
8063,25242,1308.0
8064,25247,1308.0
8065,35526,1309.0
8066,35532,1309.0
8067,39121,1310.0
8068,39122,1310.0
8069,18048,1311.0
8070,18055,1311.0
8071,18056,1311.0
8072,18057,1311.0
8073,18058,1311.0
8074,18060,1311.0
8075,18418,1311.0
8076,30166,1311.0
8077,30168,1311.0
8078,11507,1312.0
8079,11508,1312.0
8080,11509,1312.0
8081,11510,1312.0
8082,11511,1312.0
8083,11512,1312.0
8084,11513,1312.0
8085,11514,1312.0
8086,11515,1312.0
8087,11516,1312.0
8088,11517,1312.0
8089,11518,1312.0
8090,11519,1312.0
8091,11520,1312.0
8092,11521,1312.0
8093,11522,1312.0
8094,11523,1312.0
8095,11524,1312.0
8096,11525,1312.0
8097,11526,1312.0
8098,11527,1312.0
8099,11528,1312.0
8100,11529,1312.0
8101,11530,1312.0
8102,11531,1312.0
8103,11532,1312.0
8104,11533,1312.0
8105,11534,1312.0
8106,11535,1312.0
8107,11536,1312.0
8108,11537,1312.0
8109,11538,1312.0
8110,11539,1312.0
8111,11540,1312.0
8112,11541,1312.0
8113,11542,1312.0
8114,11543,1312.0
8115,11545,1312.0
8116,11546,1312.0
8117,11547,1312.0
8118,27879,1313.0
8119,27880,1313.0
8120,27881,1313.0
8121,27883,1313.0
8122,30605,1314.0
8123,30613,1314.0
8124,24145,1315.0
8125,24512,1315.0
8126,18577,1316.0
8127,18578,1316.0
8128,18581,1316.0
8129,18582,1316.0
8130,18583,1316.0
8131,18584,1316.0
8132,18585,1316.0
8133,18586,1316.0
8134,18587,1316.0
8135,18589,1316.0
8136,18591,1316.0
8137,18809,1316.0
8138,20899,1317.0
8139,20902,1317.0
8140,20906,1317.0
8141,20907,1317.0
8142,20912,1317.0
8143,20928,1317.0
8144,20953,1317.0
8145,20957,1317.0
8146,42873,1317.0
8147,43311,1317.0
8148,37532,1318.0
8149,42883,1318.0
8150,40758,1319.0
8151,44556,1319.0
8152,31421,1320.0
8153,31447,1320.0
8154,37877,1321.0
8155,38824,1321.0
8156,13065,1322.0
8157,13066,1322.0
8158,13067,1322.0
8159,13085,1322.0
8160,13086,1322.0
8161,13088,1322.0
8162,13089,1322.0
8163,13110,1322.0
8164,16384,1322.0
8165,16383,1322.0
8166,16385,1322.0
8167,16387,1322.0
8168,16388,1322.0
8169,16393,1322.0
8170,16472,1322.0
8171,16493,1322.0
8172,16498,1322.0
8173,16500,1322.0
8174,16515,1322.0
8175,16519,1322.0
8176,16551,1322.0
8177,16554,1322.0
8178,16572,1322.0
8179,35282,246.0
8180,43157,246.0
8181,26036,1323.0
8182,26048,1323.0
8183,26051,1323.0
8184,26993,1323.0
8185,26997,1323.0
8186,31906,1324.0
8187,31907,1324.0
8188,31909,1324.0
8189,23233,1325.0
8190,23236,1325.0
8191,32537,1326.0
8192,33547,1326.0
8193,34926,1326.0
8194,22167,1327.0
8195,22168,1327.0
8196,22189,1327.0
8197,22191,1327.0
8198,9714,1328.0
8199,9715,1328.0
8200,9716,1328.0
8201,9717,1328.0
8202,9718,1328.0
8203,9719,1328.0
8204,9720,1328.0
8205,9722,1328.0
8206,9723,1328.0
8207,9724,1328.0
8208,9725,1328.0
8209,9726,1328.0
8210,9727,1328.0
8211,9728,1328.0
8212,9729,1328.0
8213,9730,1328.0
8214,9731,1328.0
8215,9732,1328.0
8216,9733,1328.0
8217,9734,1328.0
8218,9735,1328.0
8219,9736,1328.0
8220,9737,1328.0
8221,9738,1328.0
8222,9739,1328.0
8223,9740,1328.0
8224,9741,1328.0
8225,9742,1328.0
8226,9743,1328.0
8227,9744,1328.0
8228,9745,1328.0
8229,9746,1328.0
8230,9747,1328.0
8231,9748,1328.0
8232,9749,1328.0
8233,9750,1328.0
8234,9751,1328.0
8235,9752,1328.0
8236,9753,1328.0
8237,9754,1328.0
8238,9755,1328.0
8239,9756,1328.0
8240,9757,1328.0
8241,9758,1328.0
8242,9759,1328.0
8243,9760,1328.0
8244,9761,1328.0
8245,9762,1328.0
8246,9763,1328.0
8247,9764,1328.0
8248,9765,1328.0
8249,9766,1328.0
8250,9767,1328.0
8251,9768,1328.0
8252,9769,1328.0
8253,9770,1328.0
8254,9771,1328.0
8255,9772,1328.0
8256,9773,1328.0
8257,9774,1328.0
8258,9775,1328.0
8259,9776,1328.0
8260,9777,1328.0
8261,9778,1328.0
8262,9779,1328.0
8263,9780,1328.0
8264,9781,1328.0
8265,9782,1328.0
8266,9783,1328.0
8267,9784,1328.0
8268,41887,1328.0
8269,41889,1328.0
8270,16398,1329.0
8271,24917,1329.0
8272,26721,1329.0
8273,26723,1329.0
8274,26724,1329.0
8275,26725,1329.0
8276,16396,1329.0
8277,16397,1329.0
8278,16399,1329.0
8279,16400,1329.0
8280,16401,1329.0
8281,16402,1329.0
8282,16403,1329.0
8283,16404,1329.0
8284,16407,1329.0
8285,16447,1329.0
8286,16448,1329.0
8287,16449,1329.0
8288,16488,1329.0
8289,16489,1329.0
8290,16516,1329.0
8291,16542,1329.0
8292,28870,1330.0
8293,29234,1330.0
8294,29374,1330.0
8295,29383,1330.0
8296,33955,1331.0
8297,33977,1331.0
8298,32563,1332.0
8299,32565,1332.0
8300,23499,1333.0
8301,24247,1333.0
8302,26432,1334.0
8303,26483,1334.0
8304,26680,1334.0
8305,26804,1334.0
8306,26876,1334.0
8307,39610,1335.0
8308,39611,1335.0
8309,38285,1336.0
8310,38288,1336.0
8311,34377,1337.0
8312,34690,1337.0
8313,37717,1338.0
8314,39501,1338.0
8315,33728,1339.0
8316,33744,1339.0
8317,32708,1340.0
8318,32738,1340.0
8319,37331,1341.0
8320,37392,1341.0
8321,11239,1342.0
8322,11240,1342.0
8323,11243,1342.0
8324,32792,1343.0
8325,34344,1343.0
8326,32258,1344.0
8327,32259,1344.0
8328,32261,1344.0
8329,30346,1345.0
8330,30347,1345.0
8331,30351,1345.0
8332,30626,1346.0
8333,30627,1346.0
8334,40465,1347.0
8335,40472,1347.0
8336,22001,1348.0
8337,22002,1348.0
8338,10622,1348.0
8339,10623,1348.0
8340,10624,1348.0
8341,10625,1348.0
8342,10626,1348.0
8343,10627,1348.0
8344,10628,1348.0
8345,10629,1348.0
8346,10630,1348.0
8347,10631,1348.0
8348,10632,1348.0
8349,10633,1348.0
8350,10634,1348.0
8351,10635,1348.0
8352,10636,1348.0
8353,10637,1348.0
8354,10638,1348.0
8355,10639,1348.0
8356,10640,1348.0
8357,10641,1348.0
8358,10642,1348.0
8359,10643,1348.0
8360,10644,1348.0
8361,10645,1348.0
8362,10646,1348.0
8363,10647,1348.0
8364,10648,1348.0
8365,10649,1348.0
8366,10735,1348.0
8367,31413,1349.0
8368,31414,1349.0
8369,31417,1349.0
8370,33614,1350.0
8371,33861,1350.0
8372,33948,1350.0
8373,24019,1351.0
8374,24021,1351.0
8375,24022,1351.0
8376,24025,1351.0
8377,24026,1351.0
8378,31870,1352.0
8379,31871,1352.0
8380,31876,1352.0
8381,23618,1353.0
8382,23619,1353.0
8383,23620,1353.0
8384,23621,1353.0
8385,23660,1353.0
8386,24601,1353.0
8387,11767,1329.0
8388,11768,1329.0
8389,11769,1329.0
8390,11770,1329.0
8391,11771,1329.0
8392,11772,1329.0
8393,11773,1329.0
8394,11774,1329.0
8395,11775,1329.0
8396,11776,1329.0
8397,11777,1329.0
8398,11778,1329.0
8399,11779,1329.0
8400,11780,1329.0
8401,11781,1329.0
8402,11782,1329.0
8403,11783,1329.0
8404,11784,1329.0
8405,11785,1329.0
8406,11786,1329.0
8407,11787,1329.0
8408,11788,1329.0
8409,11789,1329.0
8410,11790,1329.0
8411,11792,1329.0
8412,11793,1329.0
8413,11795,1329.0
8414,11799,1329.0
8415,15020,1329.0
8416,15021,1329.0
8417,15022,1329.0
8418,15024,1329.0
8419,15025,1329.0
8420,15026,1329.0
8421,15027,1329.0
8422,15028,1329.0
8423,15029,1329.0
8424,15030,1329.0
8425,15031,1329.0
8426,15058,1329.0
8427,15059,1329.0
8428,15060,1329.0
8429,15061,1329.0
8430,15066,1329.0
8431,15074,1329.0
8432,15095,1329.0
8433,15096,1329.0
8434,15125,1329.0
8435,15137,1329.0
8436,15162,1329.0
8437,30162,1329.0
8438,33285,1329.0
8439,33967,1329.0
8440,26317,1354.0
8441,26318,1354.0
8442,26319,1354.0
8443,26994,1354.0
8444,14955,1329.0
8445,14957,1329.0
8446,14959,1329.0
8447,14960,1329.0
8448,14961,1329.0
8449,14962,1329.0
8450,14963,1329.0
8451,14964,1329.0
8452,14965,1329.0
8453,14966,1329.0
8454,15069,1329.0
8455,15071,1329.0
8456,15072,1329.0
8457,15073,1329.0
8458,15080,1329.0
8459,15081,1329.0
8460,15105,1329.0
8461,15106,1329.0
8462,15108,1329.0
8463,15109,1329.0
8464,15138,1329.0
8465,15154,1329.0
8466,42068,1355.0
8467,43817,1355.0
8468,32707,1356.0
8469,32939,1356.0
8470,40633,1357.0
8471,42651,1357.0
8472,42222,1358.0
8473,43831,1358.0
8474,35045,840.0
8475,35046,840.0
8476,20459,840.0
8477,20460,840.0
8478,20462,840.0
8479,20464,840.0
8480,20465,840.0
8481,20466,840.0
8482,20467,840.0
8483,20468,840.0
8484,20469,840.0
8485,1,1359.0
8486,2,1359.0
8487,3,1359.0
8488,4,1359.0
8489,5,1359.0
8490,6,1359.0
8491,7,1359.0
8492,8,1359.0
8493,9,1359.0
8494,10,1359.0
8495,11,1359.0
8496,12,1359.0
8497,13,1359.0
8498,14,1359.0
8499,15,1359.0
8500,16,1359.0
8501,17,1359.0
8502,19,1359.0
8503,21,1359.0
8504,23,1359.0
8505,24,1359.0
8506,25,1359.0
8507,28,1359.0
8508,29,1359.0
8509,32,1359.0
8510,33,1359.0
8511,34,1359.0
8512,35,1359.0
8513,36,1359.0
8514,39,1359.0
8515,41,1359.0
8516,43,1359.0
8517,44,1359.0
8518,45,1359.0
8519,46,1359.0
8520,47,1359.0
8521,48,1359.0
8522,49,1359.0
8523,50,1359.0
8524,51,1359.0
8525,53,1359.0
8526,54,1359.0
8527,55,1359.0
8528,56,1359.0
8529,57,1359.0
8530,66,1359.0
8531,68,1359.0
8532,69,1359.0
8533,70,1359.0
8534,71,1359.0
8535,72,1359.0
8536,73,1359.0
8537,74,1359.0
8538,75,1359.0
8539,76,1359.0
8540,15381,1359.0
8541,15382,1359.0
8542,30,1359.0
8543,31,1359.0
8544,42,1359.0
8545,31636,1360.0
8546,64573,1360.0
8547,40219,1361.0
8548,40973,1361.0
8549,32150,1362.0
8550,32151,1362.0
8551,32152,1362.0
8552,11118,0.0
8553,11119,0.0
8554,11120,0.0
8555,11121,0.0
8556,11122,0.0
8557,11123,0.0
8558,11124,0.0
8559,11125,0.0
8560,11126,0.0
8561,11127,0.0
8562,11128,0.0
8563,11129,0.0
8564,11130,0.0
8565,11131,0.0
8566,11132,0.0
8567,11133,0.0
8568,11134,0.0
8569,11135,0.0
8570,11136,0.0
8571,11137,0.0
8572,11138,0.0
8573,11139,0.0
8574,11140,0.0
8575,11141,0.0
8576,11142,0.0
8577,11143,0.0
8578,11144,0.0
8579,11145,0.0
8580,11146,0.0
8581,11147,0.0
8582,11148,0.0
8583,11149,0.0
8584,11150,0.0
8585,11151,0.0
8586,11152,0.0
8587,11153,0.0
8588,11154,0.0
8589,11155,0.0
8590,11156,0.0
8591,11157,0.0
8592,11159,0.0
8593,11160,0.0
8594,11162,0.0
8595,11221,0.0
8596,11223,0.0
8597,11225,0.0
8598,18496,0.0
8599,18514,0.0
8600,18515,0.0
8601,18776,0.0
8602,37816,1363.0
8603,37817,1363.0
8604,28963,1364.0
8605,28964,1364.0
8606,30011,1364.0
8607,30012,1364.0
8608,35130,1365.0
8609,35932,1365.0
8610,44386,1366.0
8611,44396,1366.0
8612,31761,1367.0
8613,32255,1367.0
8614,21623,1368.0
8615,21624,1368.0
8616,21785,1368.0
8617,21786,1368.0
8618,21839,1368.0
8619,19845,1369.0
8620,19846,1369.0
8621,19847,1369.0
8622,19848,1369.0
8623,19849,1369.0
8624,19851,1369.0
8625,19852,1369.0
8626,19853,1369.0
8627,20175,1369.0
8628,20180,1369.0
8629,32399,1370.0
8630,32480,1370.0
8631,40348,1371.0
8632,40422,1371.0
8633,24990,1372.0
8634,24997,1372.0
8635,24998,1372.0
8636,25000,1372.0
8637,26190,1372.0
8638,21245,1372.0
8639,21248,1372.0
8640,21249,1372.0
8641,21252,1372.0
8642,21253,1372.0
8643,21645,1372.0
8644,21673,1372.0
8645,21939,1372.0
8646,30071,7.0
8647,30072,7.0
8648,27309,1373.0
8649,27311,1373.0
8650,27312,1373.0
8651,30339,1374.0
8652,30340,1374.0
8653,35173,1374.0
8654,40184,1374.0
8655,22554,1375.0
8656,22555,1375.0
8657,22557,1375.0
8658,22618,1375.0
8659,22761,1375.0
8660,22763,1375.0
8661,29568,1376.0
8662,29614,1376.0
8663,29624,1376.0
8664,29010,1377.0
8665,29063,1377.0
8666,32419,1378.0
8667,32428,1378.0
8668,26404,1379.0
8669,26926,1379.0
8670,26939,1379.0
8671,36092,1380.0
8672,36099,1380.0
8673,30506,1381.0
8674,30530,1381.0
8675,39238,1382.0
8676,39271,1382.0
8677,25120,1383.0
8678,25125,1383.0
8679,25888,1383.0
8680,23459,1383.0
8681,23464,1383.0
8682,23465,1383.0
8683,24064,1383.0
8684,24067,1383.0
8685,28578,1384.0
8686,28581,1384.0
8687,30231,1385.0
8688,30243,1385.0
8689,30247,1385.0
8690,35883,1386.0
8691,35885,1386.0
8692,30285,1387.0
8693,30286,1387.0
8694,30306,1387.0
8695,27813,1388.0
8696,27824,1388.0
8697,36072,1389.0
8698,36097,1389.0
8699,27996,1390.0
8700,29602,1390.0
8701,29619,1390.0
8702,31945,1391.0
8703,33265,1391.0
8704,34048,1392.0
8705,34241,1392.0
8706,41374,1393.0
8707,42278,1393.0
8708,19996,1394.0
8709,20046,1394.0
8710,33136,1395.0
8711,33137,1395.0
8712,33140,1395.0
8713,40025,1396.0
8714,41040,1396.0
8715,25572,1397.0
8716,25573,1397.0
8717,25574,1397.0
8718,25591,1397.0
8719,25666,1397.0
8720,31340,1398.0
8721,32632,1398.0
8722,27462,1399.0
8723,27463,1399.0
8724,27464,1399.0
8725,27468,1399.0
8726,19302,1400.0
8727,19329,1400.0
8728,26479,1401.0
8729,26910,1401.0
8730,30700,1402.0
8731,30701,1402.0
8732,30710,1402.0
8733,33690,1403.0
8734,34723,1403.0
8735,30729,1404.0
8736,30730,1404.0
8737,30731,1404.0
8738,38317,1405.0
8739,38893,1405.0
8740,23893,1406.0
8741,23895,1406.0
8742,23896,1406.0
8743,27950,1407.0
8744,27979,1407.0
8745,28217,1407.0
8746,28218,1407.0
8747,30797,1408.0
8748,30830,1408.0
8749,34351,1409.0
8750,34353,1409.0
8751,27317,1410.0
8752,27318,1410.0
8753,27320,1410.0
8754,27324,1410.0
8755,37361,1411.0
8756,43974,1411.0
8757,39127,1412.0
8758,39467,1412.0
8759,32778,1413.0
8760,48413,1413.0
8761,40898,1414.0
8762,44807,1414.0
8763,42764,1415.0
8764,43316,1415.0
8765,31300,1416.0
8766,31310,1416.0
8767,30952,1417.0
8768,30953,1417.0
8769,30955,1417.0
8770,14175,1418.0
8771,14176,1418.0
8772,22032,1418.0
8773,22034,1418.0
8774,22035,1418.0
8775,41650,1419.0
8776,41721,1419.0
8777,38571,1420.0
8778,42154,1420.0
8779,40833,1421.0
8780,44176,1421.0
8781,20361,0.0
8782,20362,0.0
8783,20365,0.0
8784,24857,1422.0
8785,26878,1422.0
8786,26897,1422.0
8787,26903,1422.0
8788,14267,1423.0
8789,14268,1423.0
8790,14269,1423.0
8791,14270,1423.0
8792,14271,1423.0
8793,14272,1423.0
8794,14274,1423.0
8795,14275,1423.0
8796,14279,1423.0
8797,14280,1423.0
8798,14281,1423.0
8799,14282,1423.0
8800,14283,1423.0
8801,14284,1423.0
8802,14285,1423.0
8803,14286,1423.0
8804,14287,1423.0
8805,14288,1423.0
8806,14289,1423.0
8807,14290,1423.0
8808,14291,1423.0
8809,14292,1423.0
8810,14293,1423.0
8811,14295,1423.0
8812,14307,1423.0
8813,34547,1424.0
8814,34550,1424.0
8815,31053,1425.0
8816,31075,1425.0
8817,29340,1426.0
8818,29346,1426.0
8819,29840,1426.0
8820,29669,1427.0
8821,29852,1427.0
8822,45064,1428.0
8823,45070,1428.0
8824,32374,1429.0
8825,33871,1429.0
8826,31269,1430.0
8827,31274,1430.0
8828,37075,1431.0
8829,39277,1431.0
8830,29127,1432.0
8831,29782,1432.0
8832,29783,1432.0
8833,34097,1433.0
8834,34676,1433.0
8835,25239,1434.0
8836,25241,1434.0
8837,25240,1435.0
8838,26226,1435.0
8839,26458,1435.0
8840,26710,1435.0
8841,30066,18.0
8842,30389,18.0
8843,30441,18.0
8844,36422,1436.0
8845,36432,1436.0
8846,33655,1437.0
8847,33923,1437.0
8848,21516,1438.0
8849,21518,1438.0
8850,21520,1438.0
8851,21521,1438.0
8852,21522,1438.0
8853,21524,1438.0
8854,21948,1438.0
8855,16009,1439.0
8856,16010,1439.0
8857,16011,1439.0
8858,16012,1439.0
8859,16013,1439.0
8860,16014,1439.0
8861,16015,1439.0
8862,16016,1439.0
8863,16023,1439.0
8864,16100,1439.0
8865,16118,1439.0
8866,25981,1440.0
8867,26020,1440.0
8868,26778,1440.0
8869,24030,1441.0
8870,24109,1441.0
8871,24564,1441.0
8872,33286,1442.0
8873,33288,1442.0
8874,39197,1443.0
8875,39466,1443.0
8876,4029,1444.0
8877,4030,1444.0
8878,6156,1444.0
8879,6158,1444.0
8880,6160,1444.0
8881,6159,1445.0
8882,6163,1445.0
8883,6164,1445.0
8884,15404,1445.0
8885,28554,1446.0
8886,28584,1446.0
8887,30897,1447.0
8888,30899,1447.0
8889,19245,1448.0
8890,19246,1448.0
8891,19247,1448.0
8892,19248,1448.0
8893,19306,1448.0
8894,19430,1448.0
8895,35056,1449.0
8896,35057,1449.0
8897,30894,1450.0
8898,30911,1450.0
8899,30912,1450.0
8900,31839,1451.0
8901,31889,1451.0
8902,32118,1451.0
8903,33589,1452.0
8904,33633,1452.0
8905,33694,1452.0
8906,38860,1453.0
8907,38861,1453.0
8908,19266,1454.0
8909,19273,1454.0
8910,19274,1454.0
8911,19275,1454.0
8912,19276,1454.0
8913,19278,1454.0
8914,19279,1454.0
8915,19281,1454.0
8916,19282,1454.0
8917,19341,1454.0
8918,19444,1454.0
8919,27490,1454.0
8920,27492,1454.0
8921,29462,1454.0
8922,29482,1454.0
8923,12700,1455.0
8924,12701,1455.0
8925,12702,1455.0
8926,12703,1455.0
8927,12704,1455.0
8928,12705,1455.0
8929,12706,1455.0
8930,12707,1455.0
8931,12708,1455.0
8932,12709,1455.0
8933,12710,1455.0
8934,12711,1455.0
8935,12712,1455.0
8936,12713,1455.0
8937,12714,1455.0
8938,12715,1455.0
8939,12717,1455.0
8940,12718,1455.0
8941,12719,1455.0
8942,12816,1455.0
8943,41319,1456.0
8944,41369,1456.0
8945,31968,1457.0
8946,31969,1457.0
8947,16418,1458.0
8948,16419,1458.0
8949,16421,1458.0
8950,16423,1458.0
8951,16424,1458.0
8952,16531,1458.0
8953,37469,1459.0
8954,37516,1459.0
8955,31148,1460.0
8956,32280,1460.0
8957,32282,1460.0
8958,20704,1461.0
8959,20705,1461.0
8960,20706,1461.0
8961,20708,1461.0
8962,20710,1461.0
8963,20711,1461.0
8964,21043,1461.0
8965,21044,1461.0
8966,23489,1462.0
8967,64917,1462.0
8968,23407,1462.0
8969,23414,1462.0
8970,23453,1462.0
8971,23482,1462.0
8972,23496,1462.0
8973,41773,1463.0
8974,41774,1463.0
8975,27756,1464.0
8976,27757,1464.0
8977,27764,1464.0
8978,29420,1464.0
8979,40709,1465.0
8980,44859,1465.0
8981,28565,1466.0
8982,28567,1466.0
8983,28568,1466.0
8984,29606,1466.0
8985,31903,1467.0
8986,32146,1467.0
8987,29107,1468.0
8988,29607,1468.0
8989,30036,1468.0
8990,38080,1469.0
8991,41500,1469.0
8992,26091,1470.0
8993,26092,1470.0
8994,26093,1470.0
8995,31002,1471.0
8996,31003,1471.0
8997,31004,1471.0
8998,33864,1472.0
8999,33915,1472.0
9000,36209,1473.0
9001,36210,1473.0
9002,22835,1474.0
9003,22837,1474.0
9004,22954,1474.0
9005,22974,1474.0
9006,22978,1474.0
9007,23155,1474.0
9008,30516,1167.0
9009,31490,1167.0
9010,31908,1167.0
9011,25762,1475.0
9012,25763,1475.0
9013,25764,1475.0
9014,26022,1475.0
9015,26964,1475.0
9016,15974,1476.0
9017,15984,1476.0
9018,15985,1476.0
9019,15986,1476.0
9020,15987,1476.0
9021,15988,1476.0
9022,15989,1476.0
9023,15990,1476.0
9024,15991,1476.0
9025,15992,1476.0
9026,15993,1476.0
9027,15994,1476.0
9028,15995,1476.0
9029,16082,1476.0
9030,38545,1477.0
9031,38546,1477.0
9032,19371,1478.0
9033,19372,1478.0
9034,19373,1478.0
9035,19374,1478.0
9036,19375,1478.0
9037,19377,1478.0
9038,19379,1478.0
9039,19412,1478.0
9040,19413,1478.0
9041,19420,1478.0
9042,19426,1478.0
9043,38923,1479.0
9044,38924,1479.0
9045,36110,1480.0
